st_date,year,state,city,cases,lat,lon
26-06-2021 00:00,2021,Uttar Pradesh,Farrukhabad,7,27.2590797,79.6319636
22-06-2017 00:00,2017,Jharkhand,SaraikelaKhars awan,8,22.8089663,86.1199623
29-06-2017 00:00,2017,Karnataka,Hassan,16,13.479802,76.261079
23-06-2017 00:00,2017,Karnataka,Tumkur,30,13.1438031,76.7908287
14-06-2017 00:00,2017,Karnataka,Tumkur,23,13.519344,77.2346779
30-05-2017 00:00,2017,Kerala,Palakkad,300,10.8620196,76.5018797
30-05-2017 00:00,2017,Kerala,Palakkad,76,10.8026338,76.2174935
29-06-2018 00:00,2018,Maharashtra,Thane,16,19.4539261,73.3276543
18-06-2018 00:00,2018,Karnataka,Chikkamagaluru,21,13.2776756,75.9342641
26-06-2019 00:00,2019,Karnataka,Bangalore Rural,27,13.0960163,77.3930024
26-06-2019 00:00,2019,Maharashtra,Raigad,15,18.8303574,73.2866809
03-06-2019 00:00,2019,Arunachal Pradesh,East Siang,15,28.0631741,95.3239197
01-05-2019 00:00,2019,Kerala,Ernakulam,30,10.1531607,76.7407817
18-06-2019 00:00,2019,Karnataka,Haveri,33,14.7969254,75.1637226
30-05-2020 00:00,2020,Kerala,Kozhikode,33,11.5577575,75.7635333
24-06-2021 00:00,2021,Maharashtra,Pune,6,18.2933902,73.976169
06-10-2021 00:00,2021,Kerala,Palakkad,8,10.7562818,76.7449894
29-06-2016 00:00,2016,Kerala,Ernakulam,12,9.9587909,76.2582549
19-05-2016 00:00,2016,Kerala,Kozhikode,16,11.1956691,76.2281733
07-06-2017 00:00,2017,,Davangere,48,14.4362309,75.8185202
06-08-2018 00:00,2018,Maharashtra,Satara,26,17.3251707,73.9546958
07-02-2019 00:00,2019,Karnataka,Bangaluru,13,13.0985408,77.3917213
05-01-2019 00:00,2019,Andhra Pradesh,Kadapa,6,14.2586128,79.2650463
07-05-2021 00:00,2021,Karnataka,Dharwad,2,15.4427896,74.9101075
07-01-2021 00:00,2021,Maharashtra,Amravati,3,21.0563493,78.0041679
06-06-2021 00:00,2021,Kerala,Palakkad,23,10.5906677,76.7689988
22-06-2021 00:00,2021,Maharashtra,Satara,25,17.9934982,74.4304276
07-11-2016 00:00,2016,West Bengal,Hooghly,457,22.751128,88.3405544
07-12-2017 00:00,2017,Madhya Pradesh,Sehore,49,23.4149152,77.0818524
07-11-2017 00:00,2017,Tamil Nadu,Sivaganga,19,10.106391,78.8473541
15-07-2017 00:00,2017,Tamil Nadu,Tirunelveli,37,8.7139126,77.7566523
05-04-2017 00:00,2017,Manipur,Churchandrapur,25,24.3427485,93.6978264
07-08-2018 00:00,2018,Telangana,Suryapet,14,17.1297103,79.6473564
20-06-2018 00:00,2018,Himachal Pradesh,Bilaspur,341,31.3395909,76.7642134
23-06-2019 00:00,2019,Kerala,Ernakulam,24,9.98978,76.306577
07-01-2019 00:00,2019,Maharashtra,Thane,5,19.2083711,72.9601638
07-02-2019 00:00,2019,Telangana,Wanaparthy,19,16.3631098,78.0664705
21-06-2021 00:00,2021,Maharashtra,Nagpur,9,20.8529592,79.323013
25-06-2021 00:00,2021,Maharashtra,Nagpur,6,21.1167576,78.8807247
21-07-2016 00:00,2016,Andhra Pradesh,Srikakulam,22,18.5056151,83.7110192
19-07-2016 00:00,2016,Chhattisgarh,Baster,6,19.0981695,82.176525
18-07-2016 00:00,2016,Uttarakhand,Dehradun,41,30.3075484,78.1001094
06-01-2016 00:00,2016,Kerala,Malappura m,50,11.0475812,76.073024
07-11-2016 00:00,2016,,,933,22.9867569,87.8549755
19-07-2017 00:00,2017,Karnataka,Kalaburagi,24,17.3160837,76.8172001
17-07-2017 00:00,2017,Tamil Nadu,Tirunelveli,37,8.7139126,77.7566523
07-08-2017 00:00,2017,Karnataka,Chickaballapura,21,13.4353589,77.725598
05-02-2017 00:00,2017,Maharashtra,Thane,56,19.6524422,73.3031886
29-04-2017 00:00,2017,Maharashtra,Thane,89,19.3645972,73.1755231
01-03-2017 00:00,2017,Maharashtra,Thane,86,19.1923388,72.9444118
17-07-2018 00:00,2018,Himachal Pradesh,Solan,47,30.8473619,76.9553766
30-05-2018 00:00,2018,Goa,North Goa,49,15.4399398,73.9783485
07-10-2018 00:00,2018,Maharashtra,Chandrapur,35,19.7224627,79.7057282
15-05-2018 00:00,2018,Maharashtra,Chandrapur,77,19.5904983,79.6866933
07-01-2018 00:00,2018,Maharashtra,Sangli,13,16.9549974,74.5441769
07-10-2018 00:00,2018,Nagaland,Dimapur,8,25.8071125,93.7904844
16-07-2019 00:00,2019,Karnataka,Davanagere,32,14.4564984,75.9119495
06-03-2019 00:00,2019,Maharashtra,Satara,28,17.6102951,74.3910019
28-06-2019 00:00,2019,Maharashtra,Thane,5,19.2313442,73.1561657
15-06-2020 00:00,2020,Kerala,Kozhikode,20,11.5307708,75.7099266
13-06-2021 00:00,2021,Kerala,Palakkad,11,11.1316005,76.6837858
07-03-2021 00:00,2021,Maharashtra,Chandrapur,58,20.3849576,78.8747106
07-10-2021 00:00,2021,Maharashtra,Nagpur,4,21.0875595,79.1616484
22-07-2016 00:00,2016,Karnataka,Gadag,12,15.361365,75.6084367
06-01-2016 00:00,2016,Kerala,Malappuram,50,11.1071247,76.0545815
06-09-2016 00:00,2016,Maharashtra,Satara,21,17.7496612,74.1584699
07-11-2016 00:00,2016,West Bengal,Hooghly,1109,22.751128,88.3405544
29-07-2017 00:00,2017,Assam,Nagaon,82,26.2677901,92.4993038
05-04-2017 00:00,2017,Assam,Churachandpur,29,24.8170111,93.9368439
27-07-2018 00:00,2018,Tamil Nadu,Pudukkottai,73,10.4867538,78.835433
07-09-2018 00:00,2018,Goa,South Goa,24,15.3966199,73.8404469
15-06-2018 00:00,2018,Kerala,Kozhikode,37,11.4201343,75.7975247
14-07-2018 00:00,2018,West Bengal,Murshidabad,241,24.7177564,87.9328282
22-07-2019 00:00,2019,Karnataka,Mandya,19,12.8367606,76.7265726
22-07-2019 00:00,2019,Karnataka,Raichur,4,16.2872489,76.6282747
07-01-2021 00:00,2021,Maharashtra,Buldhana,7,20.3417062,76.2626154
23-07-2021 00:00,2021,Maharashtra,Osmanabad,4,18.0852266,76.2745122
24-04-2016 00:00,2016,Assam,Kamrup (Metro),180,26.1175547,91.9636362
24-07-2016 00:00,2016,Maharashtra,Jalna,12,19.845916,76.2421185
22-07-2016 00:00,2016,Tamil Nadu,Thiruvallur,32,13.1315756,79.780054
08-03-2017 00:00,2017,Karnataka,Chitradurga,23,14.213823,76.4083125
08-02-2017 00:00,2017,Madhya Pradesh,Sehore,32,23.0326225,77.017871
31-07-2017 00:00,2017,Tamil Nadu,Madurai,49,10.045893,78.087053
24-07-2017 00:00,2017,Puducherry,Karikal,32,10.8929305,79.811384
07-04-2017 00:00,2017,Telangana,Ranjana Sirchilla,135,18.3912375,78.8008771
23-07-2017 00:00,2017,West Bengal,Birbhum,340,23.7884867,87.3749157
08-03-2018 00:00,2018,West Bengal,Purulia,16,23.3341269,86.3622436
28-05-2018 00:00,2018,Himachal Pradesh,Bilaspur,339,31.3406931,76.6874701
08-03-2018 00:00,2018,Maharashtra,Kolhapur,170,16.6779832,74.2555867
24-07-2018 00:00,2018,West Bengal,Murshidabad,344,24.718513,87.927504
27-07-2019 00:00,2019,Karnataka,Chikkaballapur,8,13.4703994,77.5149266
30-07-2019 00:00,2019,Karnataka,Dharwad,10,15.3628762,75.1324366
24-07-2019 00:00,2019,Karnataka,Chikkaballapur,28,13.6762111,77.700804
29-06-2019 00:00,2019,Puducherry,Mahe,4,11.7003253,75.5341525
22-06-2019 00:00,2019,Arunachal Pradesh,East Siang,158,28.0715448,95.3251129
07-03-2020 00:00,2020,Kerala,Kannur,35,12.2242356,75.3156748
07-11-2021 00:00,2021,Maharashtra,Amravati,13,20.8141639,77.9767202
13-07-2021 00:00,2021,Maharashtra,Chandrapur,4,19.970354,79.3034036
06-11-2021 00:00,2021,Maharashtra,Raigad,18,18.6408544,72.8718702
16-07-2021 00:00,2021,Maharashtra,Satara,6,17.4389706,74.0781358
06-07-2021 00:00,2021,Maharashtra,Wardha,4,20.6979295,78.3301701
08-05-2016 00:00,2016,Chhattisgarh,Sukma,41,18.1547665,81.5087457
08-01-2016 00:00,2016,Assam,Dibrugarh,14,27.4728327,94.9119621
24-04-2016 00:00,2016,,,313,26.1172425,91.9802013
08-01-2017 00:00,2017,West Bengal,North 24 Parganas,387,22.6256036,88.3973802
24-07-2018 00:00,2018,West Bengal,Murshidabad,391,24.718513,87.927504
28-05-2018 00:00,2018,Himachal Pradesh,Bilaspur,416,31.3406931,76.6874701
08-06-2019 00:00,2019,Karnataka,Tumkur,14,13.661285,77.21575
08-02-2019 00:00,2019,Uttar Pradesh,Bareilly,16,28.5155022,79.456325
08-09-2019 00:00,2019,West Bengal,Nadia,27,22.9639139,88.576327
29-07-2019 00:00,2019,Manipur,Imphal East &West / Thoubal,29,24.7806536,93.9674371
06-03-2019 00:00,2019,Arunachal Pradesh,East Siang,168,28.0631741,95.3239197
04-08-2021 00:00,2021,Karnataka,Ballari,25,15.2084536,77.0230247
20-07-2021 00:00,2021,Maharashtra,Osmanabad,3,18.5229968,75.9702722
27-07-2021 00:00,2021,Maharashtra,Satara,10,17.6565149,74.0899667
12-08-2021 00:00,2021,Madhya Pradesh,Burhanpur,15,21.3683931,76.5685644
15-08-2016 00:00,2016,Maharashtra,Beed,34,19.0890438,76.2148072
08-11-2016 00:00,2016,Uttar Pradesh,Badaun,16,27.9618096,79.2479342
25-07-2016 00:00,2016,Jharkhand,East Singhbhum,7,22.4866756,86.4996546
08-08-2016 00:00,2016,Maharashtra,Ahmednagar,19,19.8635167,74.5184968
08-07-2016 00:00,2016,Maharashtra,Jalna,12,19.4548526,75.7079366
08-09-2016 00:00,2016,Uttar Pradesh,Budaun,18,27.872451,79.0821241
08-10-2016 00:00,2016,West Bengal,North 24 Parganas,248,22.9759299,88.7836477
23-08-2016 00:00,2016,West Bengal,Hooghly,1491,22.751128,88.3405544
06-07-2017 00:00,2017,Meghalaya,West Garo Hill,126,25.5064657,89.9504066
18-08-2017 00:00,2017,Maharashtra,Satara,26,17.6937993,74.1684413
08-11-2017 00:00,2017,Madhya Pradesh,Morena,18,26.4239562,77.590597
16-08-2017 00:00,2017,Tamil Nadu,Thiruvallore,20,13.2080746,79.8761553
14-08-2017 00:00,2017,Telangana,Khammaam,42,17.0685209,80.2151571
31-07-2017 00:00,2017,West Bengal,Purba Medinipur,147,22.3576057,87.6889292
18-08-2017 00:00,2017,West Bengal,Purba Medinipur,65,22.3615264,87.650714
08-07-2017 00:00,2017,Chandigarh,Chandigarh,33,30.712832,76.835097
30-05-2017 00:00,2017,,Palakkad,617,10.7867303,76.6547932
08-01-2017 00:00,2017,North 24 Parganas,,680,22.6168099,88.402895
23-07-2017 00:00,2017,Birbhum,,383,23.8401675,87.6186379
08-06-2018 00:00,2018,West Bengal,Paschim Medinipur,497,22.2665401,87.627684
24-07-2018 00:00,2018,West Bengal,Murshidabad,532,24.1759039,88.2801785
28-05-2018 00:00,2018,Himachal Pradesh,Bilaspur,339,31.3406931,76.6874701
16-08-2019 00:00,2019,West Bengal,Murshidabad,17,23.9072888,88.4573454
22-06-2019 00:00,2019,Arunachal Pradesh,East Siang,158,28.0715448,95.3251129
17-08-2021 00:00,2021,Maharashtra,Thane,5,19.3018728,72.8477501
23-08-2016 00:00,2016,Arunachal Pradesh,East Siang,5,28.0631741,95.3239197
15-08-2016 00:00,2016,Karnataka,Mandya,28,12.5866972,77.0453429
08-12-2016 00:00,2016,Karnataka,Udupi,13,13.350534,74.704399
15-08-2016 00:00,2016,Maharashtra,Jalna,7,19.8682398,75.7256331
28-07-2016 00:00,2016,Maharashtra,Sangli,9,17.0896013,74.3301058
08-11-2016 00:00,2016,Meghalaya,West Garo Hill,63,25.5140712,90.2032141
17-08-2016 00:00,2016,West Bengal,Murshidabad,118,24.3418961,88.3018463
22-08-2017 00:00,2017,Karnataka,Haveri,14,13.7983408,76.2824053
06-02-2017 00:00,2017,Karnataka,Udupi,63,13.3610171,74.7431424
08-01-2017 00:00,2017,,North 24 Pargana,757,22.6257184,88.4019925
31-07-2017 00:00,2017,,Purba Medinipur,186,21.9372879,87.7763333
31-07-2017 00:00,2017,,Purba Medinipur,90,21.7935513,87.8280046
20-08-2018 00:00,2018,Madhya Pradesh,Morena,17,26.6714118,78.3715074
08-10-2018 00:00,2018,Sikkim,East Sikkim,42,27.2323487,88.4902338
24-07-2018 00:00,2018,West Bengal,Murshidabad,651,24.1759039,88.2801785
28-05-2018 00:00,2018,Himachal Pradesh,Bilaspur,680,31.3406931,76.6874701
08-03-2018 00:00,2018,West Bengal,Purulia,651,23.3316742,86.3666971
08-06-2018 00:00,2018,West Bengal,Paschim Medinipur,1173,22.4080376,87.3810727
16-08-2019 00:00,2019,Karnataka,Chikkaballapur,40,13.6762111,77.700804
19-08-2019 00:00,2019,Kerala,Ernakulam,15,10.066038,76.61799
21-08-2019 00:00,2019,Telangana,Mahabubnagar,32,17.4672771,78.4580851
20-08-2019 00:00,2019,Uttarakhand,Rudraprayag,20,30.2011561,78.8149033
08-10-2019 00:00,2019,Maharashtra,Satara,15,17.8270275,74.113225
08-12-2019 00:00,2019,West Bengal,Purba Medinipur,428,22.112785,88.0095226
16-08-2019 00:00,2019,West Bengal,Murshidabad,480,23.9072888,88.4573454
24-08-2021 00:00,2021,Tamil Nadu,Salem,23,11.7760289,78.1211936
26-08-2021 00:00,2021,Tamil Nadu,Virudhunagar,,,
"- Sivakasi""",12,9.315866,77.8218781,,,
27-08-2021 00:00,2021,Tamil Nadu,Virudhunagar,,,
"- Sivakasi""",5,9.4647798,77.8088999,,,
21-08-2021 00:00,2021,Uttar Pradesh,Mathura,182,27.2585406,77.7730447
08-03-2021 00:00,2021,Maharashtra,Satara,9,18.0550701,74.3401828
08-11-2021 00:00,2021,Maharashtra,Satara,6,17.4389706,74.0781358
19-08-2021 00:00,2021,Tamil Nadu,Dindigul,25,10.290564,77.746622
29-08-2016 00:00,2016,Chandigarh,Chandigarh,17,30.7514904,76.7737117
09-04-2016 00:00,2016,Madhya Pradesh,Nimach,10,24.4742694,75.1417395
30-08-2016 00:00,2016,Mizoram,Aizwal West,48,23.7234841,92.7087713
27-08-2016 00:00,2016,West Bengal,Nadia,53,23.2294081,88.4000957
15-08-2016 00:00,2016,Karnataka,Mandya,28,12.5861699,77.043719
24-08-2016 00:00,2016,Rajasthan,Alwar,115,27.7023184,76.8562405
24-08-2016 00:00,2016,West Bengal,Hooghly,124,22.6986904,87.9449619
08-07-2017 00:00,2017,Chandigarh,Chandigarh,77,30.772286,76.8101038
23-08-2017 00:00,2017,Karnataka,Tumkur,15,13.661285,77.21575
06-04-2017 00:00,2017,Manipur,Imphal West,164,24.7970154,93.9095891
23-07-2017 00:00,2017,Birbhum,Birbhum,383,23.7940598,87.3746285
24-08-2018 00:00,2018,Maharashtra,Aurangabad,4,19.4754573,75.3922227
28-08-2018 00:00,2018,West Bengal,Nadia,465,21.9384172,88.387051
21-08-2018 00:00,2018,Maharashtra,Satara,13,17.2963625,74.1183014
26-08-2019 00:00,2019,Maharashtra,Ahmednagar,40,19.1084298,74.7353627
25-08-2019 00:00,2019,Maharashtra,Kolhapur,5,16.7477999,74.4215052
28-08-2019 00:00,2019,Maharashtra,Nagpur,23,21.2113343,79.1922377
30-08-2019 00:00,2019,Tamil Nadu,Virudhunagar- Sivakasi,14,9.544316,77.7785675
07-12-2019 00:00,2019,Assam,Sonitpur (Tezpur),8,27.4025826,95.6058703
22-07-2019 00:00,2019,Bihar,Muzaffarpur,10,26.1196607,85.390982
08-12-2019 00:00,2019,Karnataka,Belagavi,14,16.624827,74.8510482
07-08-2019 00:00,2019,Karnataka,Haveri,63,14.7997155,75.3972607
20-08-2019 00:00,2019,Maharashtra,Ahmednagar,32,18.6737001,74.6534311
08-11-2019 00:00,2019,Maharashtra,Palaghar,143,19.9364773,73.3403498
21-08-2019 00:00,2019,Telangana,Mahaboobnagar,32,17.4672771,78.4580851
12-08-2019 00:00,2019,West Bengal,Purba Medinipur,464,22.112785,88.0095226
08-11-2020 00:00,2020,Uttar Pradesh,Fatehpur,7,26.012802,80.3097623
08-09-2020 00:00,2020,Uttar Pradesh,Fatehpur,18,25.91766,80.8018919
30-08-2021 00:00,2021,Maharashtra,Akola,3,20.6368841,77.0447223
09-02-2021 00:00,2021,Uttar Pradesh,Firozabad,575,27.1591961,78.3957331
31-08-2021 00:00,2021,Uttar Pradesh,Kannauj,9,27.1301819,79.8069007
09-04-2021 00:00,2021,Uttar Pradesh,Saharanpur,5,29.9657139,77.5461279
06-07-2021 00:00,2021,Maharashtra,Pune,23,17.7870525,76.476062
09-07-2016 00:00,2016,Karnataka,Kolar,23,13.2473876,78.2130785
09-05-2016 00:00,2016,Madhya Pradesh,Morena,154,26.3740493,77.890311
09-07-2016 00:00,2016,Maharashtra,Nagpur,37,21.137236,78.6322098
09-08-2016 00:00,2016,Tamil Nadu,Thanjavur,56,10.7737016,79.1413541
26-08-2016 00:00,2016,West Bengal,Dakshin Dinajpur,42,25.2875498,88.9641261
23-08-2016 00:00,2016,West Bengal,Dakshin Dinajpur,72,25.1957861,88.9228258
18-08-2016 00:00,2016,West Bengal,Nadia,162,23.0475455,88.6446365
17-08-2016 00:00,2016,West Bengal,Murshidabad,148,24.089055,88.2590565
09-04-2017 00:00,2017,Telangana,Khammam,16,16.938732,80.4117869
25-08-2017 00:00,2017,Himachal Pradesh,Solan,10,30.8371639,76.9614255
31-07-2017 00:00,2017,Karnataka,Chikkaballapur,95,13.3936652,77.8653126
16-08-2017 00:00,2017,Maharashtra,Sangli,11,17.0250185,74.3694907
08-04-2017 00:00,2017,North 24 Parganas,North 24 Parganas,806,22.6636826,88.4274369
18-08-2017 00:00,2017,Purba Medinipur,Purba Medinipur,104,25.1477489,82.5491462
09-07-2018 00:00,2018,West Bengal,Nadia,286,23.4389766,88.4121416
08-06-2018 00:00,2018,West Bengal,Paschim Medinipur,1430,22.2618667,87.6593461
09-02-2019 00:00,2019,Puducherry,Puducherry,32,11.9547043,79.8188349
08-07-2019 00:00,2019,Chhattisgarh,Baster,74,19.010892,81.873824
30-07-2019 00:00,2019,Maharashtra,Satara,6,17.6937993,74.1684413
20-07-2019 00:00,2019,Maharashtra,Thane,61,19.1976747,72.9671406
16-08-2019 00:00,2019,Maharashtra,Thane,4,19.4539261,73.3276543
23-08-2019 00:00,2019,Uttar Pradesh,Jalaun,5,25.9852907,79.837296
08-07-2020 00:00,2020,Maharashtra,Wardha,6,20.5888053,78.8977037
09-10-2021 00:00,2021,West Bengal,Jalpaiguri,119,26.5422028,88.7183588
09-02-2021 00:00,2021,Maharashtra,Jalgaon,54,21.0422085,75.7364222
30-08-2021 00:00,2021,Uttar Pradesh,Mainpuri,32,27.0695976,78.8587906
14-09-2016 00:00,2016,Jharkhand,Sahebganj,19,25.2355588,87.6329824
09-04-2016 00:00,2016,Karnataka,Chikkaballapur,23,13.3941904,77.8639872
09-01-2016 00:00,2016,Rajasthan,Kota,8,25.2104885,75.8883941
09-05-2016 00:00,2016,Telangana,Khammam,22,17.220499,80.2939224
09-01-2016 00:00,2016,Telangana,Khammam,34,16.9935545,80.3292504
09-03-2016 00:00,2016,Uttar Pradesh,Badaun,18,27.9145945,79.2489464
27-08-2016 00:00,2016,West Bengal,Nadia,53,23.2322474,88.4024269
07-11-2016 00:00,2016,West Bengal,Hooghly,2687,22.7505213,88.3405772
17-08-2016 00:00,2016,West Bengal,Murshidabad,148,24.089055,88.2590565
09-11-2017 00:00,2017,Karnataka,Shimoga,18,13.9371393,75.5764656
09-12-2017 00:00,2017,Maharashtra,Aurangabad,18,20.1493606,74.8179389
08-03-2017 00:00,2017,Goa,South Goa,179,15.4003464,73.8327059
09-04-2017 00:00,2017,Karnataka,Tumkur,30,13.4675315,76.4817038
28-08-2018 00:00,2018,West Bengal,Nadia,587,21.9384172,88.387051
09-07-2018 00:00,2018,West Bengal,Nadia,419,22.2859584,88.2299086
09-09-2019 00:00,2019,Karnataka,Dharwad,6,15.5385961,75.0523534
09-07-2019 00:00,2019,Maharashtra,Parbhani,32,19.2925914,76.4978437
09-05-2019 00:00,2019,Maharashtra,Sindhudurg (Kudal),8,16.4334135,73.6737109
09-03-2019 00:00,2019,Maharashtra,Aurangabad,53,19.9256818,74.7284812
30-08-2019 00:00,2019,Maharashtra,Thane,6,19.2190978,72.9676688
09-04-2019 00:00,2019,Sikkim,South Sikkim,92,27.1323989,88.2839647
09-11-2019 00:00,2019,Karnataka,Belagavi,14,16.3119786,74.4290843
09-03-2021 00:00,2021,Haryana,Nuh,6,27.9067031,77.0823482
09-09-2021 00:00,2021,Haryana,Nuh,13,28.1986261,77.1506734
31-08-2021 00:00,2021,Uttar Pradesh,Kannauj,11,26.9572,79.7886
14-09-2016 00:00,2016,Karnataka,Tumkur,21,13.3257244,77.119348
20-09-2016 00:00,2016,Madhya Pradesh,Morena,25,26.5715248,77.9881401
17-09-2016 00:00,2016,West Bengal,South 24 Parganas,127,22.3519636,88.2047865
09-01-2016 00:00,2016,Kerala,Ernakulam,16,10.1453531,76.4606948
09-10-2016 00:00,2016,Maharashtra,Jalgaon,60,21.0042683,75.5859633
09-01-2016 00:00,2016,Telengana,Khammam,16,17.2427991,80.1681584
09-03-2016 00:00,2016,Uttar Pradesh,Saharanpur,14,30.0237172,77.4173069
09-09-2016 00:00,2016,Uttar Pradesh,Saharanpur,44,29.6880187,77.6820491
15-09-2017 00:00,2017,Maharashtra,Nagpur,5,21.1361121,78.907208
18-09-2017 00:00,2017,Tamil Nadu,Thiruvallore,36,13.4098355,80.1262143
09-10-2017 00:00,2017,Assam,Kokrajhar,4,26.4056985,90.2705276
21-08-2017 00:00,2017,West Bengal,Nadia,124,23.3788213,88.485035
08-04-2017 00:00,2017,West Bengal,North 24 Paragana,794,22.6089295,88.3983432
13-08-2018 00:00,2018,Delhi,North Delhi,48,28.7095346,77.1887698
20-09-2019 00:00,2019,Daman & Diu,Daman & Diu,107,20.4011496,72.8921617
16-09-2019 00:00,2019,Tamil Nadu,Pudukottai,20,10.3090926,78.5217923
09-06-2019 00:00,2019,Maharashtra,Jalna,9,19.8490946,75.9054844
27-08-2019 00:00,2019,Maharashtra,Satara,26,17.7081641,74.3206208
09-04-2019 00:00,2019,Telangana,Sangareddy,60,18.1846179,79.0003876
09-10-2019 00:00,2019,Telangana,Sangareddy,30,17.5088631,78.3001492
20-09-2021 00:00,2021,Karnataka,Mysuru,13,21.185056,72.8085464
23-09-2021 00:00,2021,Uttar Pradesh,Bareilly,158,28.5155022,79.456325
16-09-2021 00:00,2021,Meghalaya,East Garo Hills,3,25.5313902,90.5920027
09-10-2021 00:00,2021,Uttar Pradesh,Kannauj,20,27.0415491,79.9106248
09-07-2021 00:00,2021,Uttar Pradesh,Kannauj,22,27.0514156,79.9136731
27-08-2016 00:00,2016,Bihar,Nalanda,168,25.0802322,85.4308401
19-03-2016 00:00,2016,Maharashtra,Osmanabad (Maharashtra),18,18.0523267,76.3233317
16-09-2016 00:00,2016,Manipur,Imphat West,4,24.8181137,93.9371625
19-09-2016 00:00,2016,Rajasthan,Nagaur (Rajasthan),9,27.0421278,74.7292356
15-09-2016 00:00,2016,Tamil Nadu,Ramanathapura m ?»???? Paramakudi,99,9.545618,78.6944707
08-10-2016 00:00,2016,West Bengal,North 24 Parganas,281,22.9759299,88.7836477
23-09-2017 00:00,2017,Maharashtra,Aurangabad,25,19.8653379,75.4101123
25-09-2017 00:00,2017,Maharashtra,Beed,25,19.2592866,75.65561
05-12-2017 00:00,2017,Maharashtra,Pune,26,18.5010536,73.5137654
29-07-2017 00:00,2017,Maharashtra,Pune,8,18.5229107,73.7610241
29-08-2017 00:00,2017,Maharashtra,Pune,6,18.8412991,74.2978877
19-08-2017 00:00,2017,Maharashtra,Pune,40,18.8537009,73.8818657
18-09-2017 00:00,2017,Puducherry,Pondicherry,55,11.9603581,79.8145714
27-09-2017 00:00,2017,Tamil Nadu,Madurai,77,9.9702208,77.863169
21-08-2017 00:00,2017,West Bengal,Nadia,284,23.3788213,88.485035
22-09-2018 00:00,2018,Bihar,Muzaffarpur,10,26.0310443,85.1475803
09-02-2018 00:00,2018,Assam,Karbi-Anglog,18,26.019074,93.762297
29-08-2018 00:00,2018,Maharashtra,Satara,23,17.2552066,74.0754569
20-09-2019 00:00,2019,Jharkhand,Bokaro,6,23.6360442,86.1654721
25-09-2019 00:00,2019,Maharashtra,Ahmednagar,20,19.6831116,74.6558708
21-09-2019 00:00,2019,Maharashtra,Nandurbar,26,21.115612,73.83743
21-09-2019 00:00,2019,Tamil Nadu,Tiruvannamalai,22,12.2469245,79.230354
09-03-2019 00:00,2019,Jammu And Kashmir,Samba,15,32.5620892,75.1155799
09-01-2019 00:00,2019,Maharashtra,Pune,44,17.8613781,74.9001698
28-09-2021 00:00,2021,Uttar Pradesh,Auraiya,34,26.764825,79.7161493
28-09-2021 00:00,2021,Maharashtra,Gadchiroli,16,18.7252548,80.1417688
08-10-2021 00:00,2021,Maharashtra,Osmanabad,4,18.5441398,75.7778037
31-08-2021 00:00,2021,Uttar Pradesh,Ghaziabad,388,28.7715141,77.5131013
09-01-2021 00:00,2021,Uttar Pradesh,Jhansi,40,25.6156882,79.175912
09-01-2021 00:00,2021,Uttar Pradesh,Jalaun,23,26.0012,79.4657
09-09-2021 00:00,2021,Uttar Pradesh,Kannauj,83,27.0266771,79.9096001
10-05-2016 00:00,2016,Rajasthan,Hanumangarh,130,29.6310401,74.3126008
10-05-2016 00:00,2016,Telangana,Khammam,13,17.0225911,80.2648341
09-12-2016 00:00,2016,Bihar,Samastipur,9,25.6953503,86.2799846
15-09-2016 00:00,2016,Maharashtra,Aurangabad,39,19.8653379,75.4101123
19-07-2016 00:00,2016,Maharashtra,Pune,31,17.6643936,73.32076
09-07-2016 00:00,2016,Maharashtra,Satara,22,18.0308397,74.1822689
09-12-2016 00:00,2016,Puducherry,Puducherry,6,12.0186965,79.6417893
19-09-2016 00:00,2016,Puducherry,Puducherry,3,11.9415915,79.8083133
27-09-2016 00:00,2016,Tamil Nadu,Tiruchirapalli,11,10.4452328,78.4405809
10-04-2017 00:00,2017,Maharashtra,Nagpur,529,21.1499943,78.9931073
10-07-2017 00:00,2017,Tamil Nadu,Tiruvallur,47,13.185037,80.0562864
19-08-2017 00:00,2017,Maharashtra,Sangli,58,17.0519176,75.5114365
08-07-2017 00:00,2017,Chandigarh,,294,30.772286,76.8101038
29-09-2018 00:00,2018,Maharashtra,Beed,10,18.9878126,76.2069903
08-06-2018 00:00,2018,Maharashtra,Pune,51,18.4874257,74.1333715
21-08-2018 00:00,2018,Maharashtra,Satara,39,17.9886724,74.4333225
08-01-2018 00:00,2018,Maharashtra,Wardha,62,20.7215716,78.4350489
09-07-2018 00:00,2018,West Bengal,Nadia,419,22.9496286,88.6130318
08-06-2018 00:00,2018,West Bengal,South 24 Parganas,728,22.4282719,88.2144672
27-09-2019 00:00,2019,Maharashtra,Jalgaon,42,20.9625175,75.6873353
30-09-2019 00:00,2019,Maharashtra,Nandurbar,26,21.2047268,73.8574687
10-01-2019 00:00,2019,Manipur,Imphal East,14,24.7806536,93.9674371
30-09-2019 00:00,2019,Puducherry,Puducherry & Kariakal,79,11.9565366,79.7868967
30-09-2019 00:00,2019,Telangana,Sangareddy,52,17.5305545,78.2936957
28-09-2019 00:00,2019,Uttar Pradesh,Farrukhabad,29,27.3981749,79.6193754
10-01-2019 00:00,2019,Uttar Pradesh,Saharanpur,21,30.049059,77.6798814
16-09-2019 00:00,2019,Chhattisgarh,Sukma,54,17.8082799,81.3831192
